normalized-losses,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,make_alfa-romero,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,fuel-type_diesel,fuel-type_gas,aspiration_std,aspiration_turbo,num-of-doors_Unknown,num-of-doors_four,num-of-doors_two,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_dohcv,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,num-of-cylinders_eight,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_three,num-of-cylinders_twelve,num-of-cylinders_two,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi,LABEL
-0.17650338540902072,-1.6907718018201774,-0.42652146835701304,-0.8447823517277104,-2.0204173044647122,-0.014566282137926123,0.0744489251157203,0.5204891548314164,-1.8413452492372842,-0.2883489098618655,0.1733094474532527,-0.26498273974059505,-0.6465530277621856,-0.5460587369032711,0.043854697856213515,8.205689083394114,-0.1880253582725887,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,-1.1192619232097791,1.1416526558094864,5.759050847723665,-0.20151708874395138,-0.7200822998230957,-0.9384742644069302,-0.37267799624996495,-0.21428571428571425,-1.1881770515720091,1.3028309257354278,0.12186666955535823,-0.12186666955535813,4.010403138505321,-0.07001400420140048,-0.24935149047701485,-1.6113631583445662,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,-0.23811978273095047,0.5378737547981207,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,6
-0.17650338540902072,-1.6907718018201774,-0.42652146835701304,-0.8447823517277104,-2.0204173044647122,-0.014566282137926123,0.0744489251157203,0.5204891548314164,-1.8413452492372842,-0.2883489098618655,0.1733094474532527,-0.26498273974059505,-0.6465530277621856,-0.5460587369032711,0.42617603389077213,8.205689083394114,-0.1880253582725887,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,-1.1192619232097791,1.1416526558094864,5.759050847723665,-0.20151708874395138,-0.7200822998230957,-0.9384742644069302,-0.37267799624996495,-0.21428571428571425,-1.1881770515720091,1.3028309257354278,0.12186666955535823,-0.12186666955535813,4.010403138505321,-0.07001400420140048,-0.24935149047701485,-1.6113631583445662,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,-0.23811978273095047,0.5378737547981207,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,6
-0.17650338540902072,-0.7085958764076113,-0.23151304680543727,-0.19056612143668694,-0.5435274761218468,0.5148819161377617,0.6040461684467903,-2.403313086755383,0.683683227595725,-0.2883489098618655,1.2637611100516994,-0.26498273974059505,-0.9530116883199847,-0.6916270607851575,0.42617603389077213,8.205689083394114,-0.1880253582725887,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,-1.1192619232097791,1.1416526558094864,-0.1736397240519698,-0.20151708874395138,1.3887301496588271,-0.9384742644069302,-0.37267799624996495,-0.21428571428571425,-1.1881770515720091,1.3028309257354278,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,-1.6113631583445662,-0.2809757434745081,3.843075691322091,-0.14106912317171966,-0.15811388300841897,-0.23811978273095047,-1.8591723263674174,2.74620950888068,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,4
1.3679012369199122,0.17369775150537034,0.2072559016856128,0.1365419937088248,0.23594215550355344,-0.4207974451785447,-0.43107571624575564,-0.5157951839588424,0.45994652711684986,-0.035972825318776304,-0.05492462146270125,0.7857225145499663,-0.18686503692548712,-0.10935376525761202,0.10174361895296033,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,0.8934459211586832,-0.8759231583365886,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,1.0655593210453687,-0.37267799624996495,-0.21428571428571425,0.8416254115301732,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,-0.23811978273095047,0.5378737547981207,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,5
1.3679012369199122,0.1071095531723165,0.2072559016856128,0.23000145517897197,0.23594215550355344,0.5168071823133096,0.21888453693328483,-0.5157951839588424,0.45994652711684986,-0.5407249944049548,0.2747468114158989,0.7857225145499663,-1.1062410185988842,-1.273900356312703,0.5470430120048589,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,0.8934459211586832,-0.8759231583365886,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,1.0655593210453687,-0.37267799624996495,4.666666666666666,-1.1881770515720091,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,5
-0.17650338540902072,0.17369775150537034,0.26413335797149096,0.18327172444389506,-0.2563544539440664,-0.0935021953353923,0.21888453693328483,-0.5157951839588424,0.45994652711684986,-0.41453695213341013,0.14795010646259116,0.7857225145499663,-0.9530116883199847,-0.8371953846670438,0.26714053637223695,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,-1.1192619232097791,1.1416526558094864,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,1.0655593210453687,-0.37267799624996495,-0.21428571428571425,0.8416254115301732,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,5
1.1787904668388183,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8102881998591143,0.5553125058242687,0.21888453693328483,-0.5157951839588424,0.45994652711684986,-0.41453695213341013,0.14795010646259116,0.7857225145499663,-0.9530116883199847,-0.8371953846670438,0.5801223954887142,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,0.8934459211586832,-0.8759231583365886,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,1.0655593210453687,-0.37267799624996495,-0.21428571428571425,0.8416254115301732,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,4
-0.17650338540902072,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8102881998591143,0.7670917851345438,0.21888453693328483,-0.5157951839588424,0.45994652711684986,-0.41453695213341013,0.14795010646259116,0.7857225145499663,-0.9530116883199847,-0.8371953846670438,0.7340687570866563,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,0.46929531772445304,-0.4692953177244529,-0.09925833339709302,0.8934459211586832,-0.8759231583365886,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,-0.9384742644069302,2.6832815729997477,-0.21428571428571425,0.8416254115301732,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,4
1.1787904668388183,1.1725207265011992,1.5154373962607788,2.566487991932618,0.8923376347670494,1.021226920306874,0.09852152708531438,-0.7378561136996122,0.45994652711684986,-0.4650121690420278,0.9087303361824377,0.7857225145499663,-1.2594703488777836,-1.5650370040764756,1.3644854692501298,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,-2.130854415613732,2.130854415613732,-0.09925833339709302,0.8934459211586832,-0.8759231583365886,-0.1736397240519698,-0.20151708874395138,-0.7200822998230957,1.0655593210453687,-0.37267799624996495,-0.21428571428571425,0.8416254115301732,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,4
-0.17650338540902072,0.12375660275557937,0.3372615160533307,0.9309474162050657,-0.7076263459377201,0.9576931365137914,0.09852152708531438,-0.7378561136996122,0.45994652711684986,-0.7931010789480439,1.4159171559956687,0.7857225145499663,-1.4126996791566833,-1.273900356312703,-0.3632761757912366,-0.12186666955535813,5.3184315625675085,-0.2015170887439514,-0.12186666955535813,-0.21428571428571425,-0.26020824993326663,-0.14106912317171963,-0.12186666955535813,-0.3007083835128207,-0.20151708874395138,-0.0700140042014005,-0.26020824993326663,-0.3102526139970115,-0.23811978273095052,-0.1880253582725887,-0.158113883008419,-0.09925833339709302,-0.17363972405196987,-0.24935149047701483,-0.43008266445637633,-0.2493514904770148,-0.2381197827309505,-0.32879797461071464,0.3287979746107145,-2.130854415613732,2.130854415613732,-0.09925833339709302,-1.1192619232097791,1.1416526558094864,-0.1736397240519698,-0.20151708874395138,1.3887301496588271,-0.9384742644069302,-0.37267799624996495,4.666666666666666,-1.1881770515720091,-0.7675593050844381,0.12186666955535823,-0.12186666955535813,-0.24935149047701483,-0.07001400420140048,-0.24935149047701485,0.6205925677408127,-0.2809757434745081,-0.26020824993326663,-0.14106912317171966,-0.15811388300841897,4.199567077254945,-1.8591723263674174,-0.36413827742064264,-0.0700140042014005,-0.0700140042014005,-0.14106912317171966,-0.23811978273095047,-0.6890719439107155,-0.12186666955535813,-0.32879797461071464,-0.0700140042014005,1.0866697123918505,-0.21428571428571425,-0.0700140042014005,3
